"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Gene578",39.3772110623826,-0.00802079096050743,0.0768394798110672,0.448015704710765,0.991636363899851
"Gene579",83.7865669066599,-0.0270292492312852,0.0831119555040465,0.0341267949352426,0.903566151528972
"Gene580",60.1904268014089,-0.00403132536447951,0.076206948465256,0.728189470944467,0.998929767508111
"Gene581",22.5385623124187,0.00515251165057315,0.076646431086812,0.583739192940057,0.998929767508111
"Gene582",92.0984847604111,0.0121814550028214,0.0775355736469351,0.287103961846477,0.983232746049577
"Gene583",20.9076822500526,0.000390102553702753,0.0763727606487078,0.969491251783489,0.998929767508111
"Gene584",62.5317619180415,0.000688413065732159,0.0763427486533286,0.94671451323128,0.998929767508111
"Gene585",25.9010953695545,-0.00701036487526148,0.0766728313916428,0.512275772711948,0.991636363899851
"Gene586",106.411394047548,0.00709867275348473,0.0764814095707511,0.557538906075316,0.998929767508111
"Gene587",115.158275590861,0.0216429823738261,0.0808781826224322,0.0382028442451516,0.903566151528972
"Gene588",69.6930937407123,0.0116611072196815,0.0775029287274879,0.283921399291305,0.98029908841386
"Gene589",41.6742350095923,0.00214534661541513,0.0763985763570986,0.826376076643798,0.998929767508111
"Gene590",121.452523131376,0.0185951526023615,0.0792931654156582,0.136629664060653,0.966102681125838
"Gene591",44.4016160848686,-0.00142180713524042,0.0762771240824311,0.888028082097247,0.998929767508111
"Gene592",64.6140682546526,0.0224598543648505,0.0812841458210212,0.0270997756055526,0.874186309856534
"Gene593",32.8479866334231,-0.00335162545728148,0.0763295641086619,0.749370854764712,0.998929767508111
"Gene594",48.4071678185665,0.00115523549280448,0.0763107144019869,0.911291446300762,0.998929767508111
"Gene595",28.5812938860857,0.0195686140336984,0.0799921361396643,0.0632491217167302,0.903566151528972
"Gene596",73.2973333828871,0.0263033738691623,0.0829324159408512,0.0245908916135773,0.847961779778528
"Gene597",82.1170172073229,0.00173950044086761,0.0762882811508319,0.869230970861325,0.998929767508111
"Gene598",67.2724346499156,0.0173190979474516,0.0788735940259701,0.158717983957634,0.966102681125838
"Gene599",62.6515688165991,-0.000266251653864305,0.0763774941116397,0.974383946943838,0.998929767508111
"Gene600",51.7224420818076,-0.0177024633172675,0.0790786602256328,0.134063597536362,0.966102681125838
"Gene601",55.6007181306627,-0.0083759305508146,0.0767168688600169,0.474401746372348,0.991636363899851
"Gene602",17.8842259891557,-0.00354129127421594,0.0765750985718231,0.686072339132459,0.998929767508111
"Gene603",34.8955443081584,7.98933291878476e-05,0.0760695257131494,0.996640285485424,0.998929767508111
"Gene604",44.8351986399549,-0.00917620857913266,0.0768332893589447,0.438106981155159,0.991636363899851
"Gene605",40.8113322170285,0.00128914184301217,0.0762378183713453,0.905585801626194,0.998929767508111
"Gene606",102.869755348848,0.0193068708834594,0.0796523250790293,0.107119809373615,0.95609470317641
"Gene607",81.080543593292,0.0190326688737557,0.0794939605715601,0.12084981746376,0.966102681125838
"Gene608",16.7393699869867,-0.00080948795918232,0.0762972183812193,0.933873610012651,0.998929767508111
"Gene609",65.8127747805521,0.00887455959098827,0.0767194631412596,0.470239726539981,0.991636363899851
"Gene610",75.8715901689397,-0.000117288203882769,0.0759213135198988,0.989979418710918,0.998929767508111
"Gene611",64.6102321048802,0.000611621244321585,0.0762674595171344,0.955266191514545,0.998929767508111
"Gene612",63.4915515270124,0.00397632030267658,0.0765118822258126,0.680907359572846,0.998929767508111
"Gene613",76.1349863071907,-0.0109183857117729,0.0772178622978955,0.345407393728024,0.988109026200826
"Gene614",20.2838228456075,0.00976046276668222,0.0772951590167886,0.30557557048148,0.988109026200826
"Gene615",36.3993790204461,-0.00740358880667631,0.0765422545280539,0.532809321668408,0.991636363899851
"Gene616",47.5379364248071,-0.00162441521653334,0.0760913842121115,0.885958515389348,0.998929767508111
"Gene617",33.7399414873344,-0.0020730535372618,0.0762452810596745,0.844211460414782,0.998929767508111
"Gene618",76.2958467763186,-0.0145687424504793,0.0781752728887295,0.196631996838774,0.966102681125838
"Gene619",29.9647720337749,-0.000483047148707758,0.0762841741709857,0.9597159384398,0.998929767508111
"Gene620",69.2873916833768,0.00741585250810543,0.0766882616771924,0.503636222728266,0.991636363899851
"Gene621",97.345972040058,0.00799948963425574,0.0767120661860995,0.486195497171747,0.991636363899851
"Gene622",52.8879328355616,-0.00737869623554616,0.076818097656193,0.462796844438249,0.991636363899851
"Gene623",58.1033821973376,0.00536572521129287,0.07670141885948,0.557983209196227,0.998929767508111
"Gene624",89.0254716312967,-0.00930421283459664,0.0772878280689995,0.303551905297737,0.988109026200826
"Gene625",19.7535854957326,-0.00184884867098798,0.0764345692169144,0.839239188665527,0.998929767508111
"Gene626",87.7438085384261,0.0158087763289577,0.0788323080384137,0.0948266231119851,0.95609470317641
"Gene627",56.6322395609859,-0.00139853758519788,0.076430023063929,0.87584788832288,0.998929767508111
"Gene628",76.3992542498445,-0.0238703891461054,0.0814306492942907,0.0651983560181036,0.903566151528972
"Gene629",32.6237708653345,0.00410107029926239,0.0764192239895397,0.693882968954804,0.998929767508111
"Gene630",94.4158780406535,-0.0141116099749419,0.0779822559177895,0.226713266154731,0.9796814753942
"Gene631",74.6118288858547,-0.00505033157916319,0.0760996681956351,0.692153306563433,0.998929767508111
"Gene632",115.678982301733,-0.00977239018144731,0.0771036309868569,0.367118936289885,0.988109026200826
"Gene633",74.0826394260474,0.00352970033665492,0.0764486760514392,0.722324914014087,0.998929767508111
"Gene634",50.2482190683706,0.00964488794674871,0.0770624773821611,0.38194967203946,0.988109026200826
"Gene635",72.2076026644698,0.00708613614562699,0.0766003427848442,0.532698884174255,0.991636363899851
"Gene636",38.4079488616409,-0.00465769324710197,0.0764945097139489,0.643730751478791,0.998929767508111
"Gene637",34.8225750289922,-0.00664307136246161,0.07674468414471,0.500263471590213,0.991636363899851
"Gene638",16.6452308927937,1.59836688035079,0.720095642970525,0.000774076644452932,0.387038322226466
"Gene639",30.2565749861254,0.00756932796000652,0.0769881451287005,0.403196050892753,0.988109026200826
"Gene640",35.3040471035823,-0.00885895186974907,0.0769281768486831,0.416347679504582,0.989767615642143
"Gene641",48.6614195837975,0.00123200853561447,0.0759805093627473,0.921675978174241,0.998929767508111
"Gene642",76.8301038875425,0.0110375241751685,0.0774620960591158,0.280512139064699,0.98029908841386
"Gene643",87.2368106625913,0.0164907096778119,0.0785717883181095,0.184803694542539,0.966102681125838
"Gene644",62.9722637353574,0.00782385050297554,0.0764252611632797,0.54734007351716,0.991636363899851
"Gene645",86.0669969620647,-0.00486608517404448,0.076253620249833,0.679092476527747,0.998929767508111
"Gene646",95.9910148927643,0.00747591470910775,0.0766736780309287,0.506376631535606,0.991636363899851
"Gene647",37.0394130226091,0.00706885951259758,0.0765788812946269,0.537339818867234,0.991636363899851
"Gene648",79.8621189655594,-0.000222342639632659,0.0762024977859802,0.980503522776424,0.998929767508111
"Gene649",68.5478084242527,0.00120307681317286,0.0761555194134822,0.916591348356092,0.998929767508111
"Gene650",22.9921897714847,-0.00932366811017579,0.0772007869858043,0.330345183599043,0.988109026200826
"Gene651",25.9749174057452,0.00227087348488713,0.0764012150825884,0.816174072211103,0.998929767508111
"Gene652",44.0038939692769,-0.0038717340724885,0.0763053624478145,0.722561342153815,0.998929767508111
"Gene653",27.9764957833675,-0.00227919841883522,0.0763127039717411,0.822609977736417,0.998929767508111
"Gene654",61.5724379498188,-0.0126037400533325,0.0777676835122419,0.231746333116238,0.98029908841386
"Gene655",103.948309346424,-0.00944468506334119,0.0771379225742243,0.354075176515918,0.988109026200826
"Gene656",51.2994570461743,0.000318577234518473,0.0760638190946114,0.980355736736657,0.998929767508111
"Gene657",56.3677884101956,0.0018639711231759,0.0762383588364867,0.864429056192489,0.998929767508111
"Gene658",44.1539097532085,-0.00683777942362943,0.0765683336333595,0.544300311958503,0.991636363899851
"Gene659",31.6628225802025,-0.00294650578427516,0.0763207136486631,0.776346346130689,0.998929767508111
"Gene660",44.2503087484969,-0.00203697065002985,0.0761733866403133,0.85337385889106,0.998929767508111
"Gene661",88.6531700636653,0.00476737966846958,0.0761196237156644,0.707237485678105,0.998929767508111
"Gene662",75.0957816671426,-0.00792396312178632,0.0765451869962215,0.519326322138492,0.991636363899851
"Gene663",72.6685344984025,-0.00679779207491098,0.0762548990246369,0.598595226147333,0.998929767508111
"Gene664",75.3426125815456,-0.00282695476293792,0.0760556966558101,0.813373710646531,0.998929767508111
"Gene665",47.9111258154127,0.0071620349418633,0.0764173718567489,0.567325817687914,0.998929767508111
"Gene666",91.0177679370075,0.00977956251531032,0.0771558135252514,0.355996618511376,0.988109026200826
"Gene667",30.3136641512176,0.00799956781514358,0.0768028601292626,0.462145105531579,0.991636363899851
"Gene668",49.8841312608283,0.00561258664127666,0.0767738676894153,0.522059251013644,0.991636363899851
"Gene669",28.0878453138747,0.00384208448045172,0.0765776380012425,0.671447714103274,0.998929767508111
"Gene670",37.6701772342904,-0.00637921545203311,0.0766875524130573,0.52458103939703,0.991636363899851
"Gene671",57.4142395988875,-0.00312502476429138,0.0762136929756048,0.779075101013441,0.998929767508111
"Gene672",32.2945444276907,0.00276377547404709,0.0765102975395877,0.76059369797712,0.998929767508111
"Gene673",57.3753534267478,0.00678363626014383,0.0768336486195302,0.471536781857456,0.991636363899851
"Gene674",109.246904236847,0.00794721080505079,0.0768859290914974,0.439356128552907,0.991636363899851
"Gene675",82.6620602492343,-0.0058860923194792,0.0764186186850486,0.606096119385305,0.998929767508111
"Gene676",109.707018617064,0.00700234203854074,0.0767907662941403,0.48309699132667,0.991636363899851
"Gene677",92.7359547365079,-0.0130887797699916,0.0776825071708547,0.268534591609724,0.98029908841386
"Gene678",73.247646083778,0.00912672614001129,0.0767618619603475,0.458098230514585,0.991636363899851
"Gene679",101.998311107258,0.00667393779942473,0.0764230157295391,0.58188352215395,0.998929767508111
"Gene680",36.1913855251275,-0.0117755065376229,0.0777288388469005,0.211519090514297,0.966102681125838
"Gene681",33.8237582072554,-0.00270222895045306,0.0763009924378557,0.794782601049384,0.998929767508111
"Gene682",25.7318467131039,-0.0136472260584445,0.0782191504986804,0.140425402924374,0.966102681125838
"Gene683",104.397592239344,0.00137873714359288,0.07625286324499,0.898711607364885,0.998929767508111
"Gene684",69.1098300650461,-0.0102472093179946,0.0772212687386587,0.337184455805936,0.988109026200826
"Gene685",21.0602191278543,0.000799331075892482,0.0764280127645669,0.932276808993933,0.998929767508111
"Gene686",54.5225731023268,-0.0156441602722905,0.0785366917513154,0.155878626301988,0.966102681125838
"Gene687",29.5887289001187,-0.00726796032159304,0.0766932993315356,0.501005383523805,0.991636363899851
"Gene688",33.4505217894351,-0.00219319968187841,0.0761632271884554,0.843848601022499,0.998929767508111
"Gene689",49.1822229606863,-0.0150272884528433,0.0781811012688139,0.211499632985087,0.966102681125838
"Gene690",20.8819166903817,-0.00614209811644116,0.0767108855625536,0.524256152410081,0.991636363899851
"Gene691",35.3539903501692,0.0120473239775161,0.0777754084911976,0.209495956288006,0.966102681125838
"Gene692",81.4624317754751,-0.0287082988659996,0.0839782979459138,0.029718061295004,0.900547311969817
"Gene693",30.5791729578215,-0.00891138384523545,0.0770067857691168,0.393200896506866,0.988109026200826
"Gene694",50.1616424506542,-0.0186611453791723,0.0795049039991447,0.100820745050362,0.95609470317641
"Gene695",39.68086121989,0.0181251962532187,0.0791798329813727,0.134917092800203,0.966102681125838
"Gene696",25.5307026122998,0.00920944705322321,0.0770934823915101,0.369554021150776,0.988109026200826
"Gene697",52.7039796964913,-0.00337202844460072,0.076372896117209,0.740725704225091,0.998929767508111
"Gene698",34.3436079724214,-0.00759166118070058,0.0766366369427433,0.507792740377595,0.991636363899851
"Gene699",114.443489970077,0.000347390385838492,0.076217593558958,0.97714598077599,0.998929767508111
"Gene700",45.0228350025244,0.0164388587308046,0.0786007007053158,0.176667941199123,0.966102681125838
"Gene701",21.6476323532322,0.00606487675722937,0.0766625329267431,0.545150107255586,0.991636363899851
"Gene702",33.1782560370273,0.0112605338096094,0.0772980356294999,0.338805389368188,0.988109026200826
"Gene703",73.2062205816484,0.0134125898586739,0.078019439903641,0.193434979163951,0.966102681125838
"Gene704",22.1747437405296,0.00441031811950065,0.0765282832050002,0.65262515093723,0.998929767508111
"Gene705",42.4698001826886,-0.0041991487776601,0.0765779533651276,0.645739762046132,0.998929767508111
"Gene706",14.3266222643548,0.00276569276566644,0.0764107619295128,0.778711420969953,0.998929767508111
"Gene707",26.9632552381945,0.00113803038756133,0.0763244710749035,0.911287947070703,0.998929767508111
"Gene708",70.7800988602356,0.00617749793251761,0.0762506132216947,0.628513259680216,0.998929767508111
"Gene709",51.1963158233815,0.00137198061822715,0.0760459715941434,0.909989606786673,0.998929767508111
"Gene710",42.2550699930314,-0.00597145332686403,0.0763928273982288,0.607994530508077,0.998929767508111
"Gene711",23.2212477098352,0.00461503724486704,0.0765612162123271,0.633407282302355,0.998929767508111
"Gene712",39.5264489275418,0.00279673137905615,0.076273721798972,0.797108332124884,0.998929767508111
"Gene713",56.9560357606166,-0.00238471904796069,0.0761254725366751,0.834402877227539,0.998929767508111
"Gene714",26.8051101849531,0.00595412513090009,0.0764757583494219,0.595874716038756,0.998929767508111
"Gene715",87.069143996228,-0.00472360270838741,0.0763103228881566,0.676414674768554,0.998929767508111
"Gene716",83.5468691627457,-0.0284606701315385,0.0838009569651038,0.0329321604137625,0.903566151528972
"Gene717",61.3520983481545,-0.00773214693630299,0.0768301427903906,0.454015123563821,0.991636363899851
"Gene718",43.007952337915,-0.0151183240590377,0.0785139898893239,0.136266072594234,0.966102681125838
"Gene719",85.9257830840661,0.0373148001273081,0.0900165966955916,0.00521650502686478,0.579611669651642
"Gene720",71.6174609230303,-0.00248765495341246,0.0764097510117986,0.793691044051277,0.998929767508111
"Gene721",55.1254158720132,-0.0222069628788982,0.0807654070170851,0.0735035538803306,0.903566151528972
"Gene722",45.5631812618083,-0.00428560166582597,0.0763670936411666,0.689178869108742,0.998929767508111
"Gene723",104.747377172897,0.0072030455175767,0.0768190646096424,0.470900354971557,0.991636363899851
"Gene724",37.9333081191023,0.0176181125621157,0.0793412447996099,0.0803973341215873,0.903566151528972
"Gene725",72.7962672116945,-0.0165616486748005,0.07906079977337,0.0817816713645388,0.903566151528972
"Gene726",38.802569878692,-0.00386304275240604,0.0763989269900293,0.706768017952959,0.998929767508111
"Gene727",56.5900107631887,0.00188716780725513,0.0763436568387333,0.852938613259219,0.998929767508111
"Gene728",41.198382986649,-0.00317811609494606,0.0763638095182149,0.754601758209627,0.998929767508111
"Gene729",63.2964109603191,0.0043123970044846,0.0760535587111459,0.737154981581995,0.998929767508111
"Gene730",34.5980534835256,0.0124789451280877,0.0776311463970563,0.268303849270206,0.98029908841386
"Gene731",34.3274886755343,-0.00744858937842264,0.0767287085439683,0.483354227556164,0.991636363899851
"Gene732",54.1124218314883,-0.00365894690329545,0.0763767414496151,0.722610704940857,0.998929767508111
"Gene733",69.6782936006678,0.00913877150754913,0.0768765786103089,0.431884595774676,0.991636363899851
"Gene734",63.0980493838049,-0.0123146573392466,0.0775741378033085,0.276936719221268,0.98029908841386
"Gene735",77.2215552096728,0.0190389279405351,0.0798158064374625,0.067164558870098,0.903566151528972
"Gene736",53.9799406970855,0.00417893260344991,0.0766022751859911,0.645597384169882,0.998929767508111
"Gene737",94.8751494840174,0.000553174824584773,0.076185699903835,0.962342151665588,0.998929767508111
"Gene738",63.0003096484063,-0.0016653267628278,0.0759734556845034,0.889910720775139,0.998929767508111
"Gene739",36.5158848389123,-0.0125295074513907,0.0777760643896928,0.227056482563459,0.9796814753942
"Gene740",38.9599715140665,-0.00323719389114138,0.0764051209601325,0.744122946433264,0.998929767508111
"Gene741",21.5176624076807,0.00187554890493493,0.0764247039552812,0.843101635709886,0.998929767508111
"Gene742",65.7155897102368,-0.00666043913043781,0.0766776830380295,0.519563595259256,0.991636363899851
"Gene743",35.1455151107992,-0.0101654100368623,0.0772694356642773,0.320565199365736,0.988109026200826
"Gene744",30.9765183532844,-0.00491636068402995,0.0766251282590717,0.596148515249599,0.998929767508111
"Gene745",30.7765000630414,-0.00968673374708132,0.0769436907159772,0.40910750711702,0.988109026200826
"Gene746",112.167918828444,0.0156617586401564,0.0784643743603013,0.17552054436146,0.966102681125838
"Gene747",73.8000437062962,-0.00624984035762496,0.0762945649729982,0.61450568121277,0.998929767508111
"Gene748",36.5401959261073,0.0131429481745004,0.0777734673896081,0.249929009237354,0.98029908841386
"Gene749",26.6693056182006,0.00939350598559489,0.0771928904750479,0.337483204488509,0.988109026200826
"Gene750",48.1747315757514,0.00780196703689253,0.0767730059930791,0.473440826220025,0.991636363899851
"Gene751",73.038710400694,0.00625077746995379,0.0763683513457014,0.60628505570433,0.998929767508111
"Gene752",71.3606414651301,-0.00783847939178235,0.0768490474201571,0.447510835327614,0.991636363899851
"Gene753",25.7877575910006,0.00255280150490218,0.0763489437100363,0.803305984674887,0.998929767508111
"Gene754",54.1122284457776,-0.00129379464776914,0.0760841930590443,0.908736664571552,0.998929767508111
"Gene755",54.0197229431044,0.00996743781150605,0.0771587284666031,0.355923012619568,0.988109026200826
"Gene756",69.1292736970026,-0.00308364935774521,0.0762523570647006,0.776281281629418,0.998929767508111
"Gene757",49.4743240921223,-0.0187568511562235,0.0796486921170643,0.0797333679368028,0.903566151528972
"Gene758",23.3494217493316,0.0125826628489448,0.0779083924794291,0.188265787019478,0.966102681125838
"Gene759",49.5832588279315,0.00195631393411221,0.0760960032327796,0.869017378218944,0.998929767508111
"Gene760",50.156735512258,-0.00314369632465034,0.07631462683377,0.764406687100807,0.998929767508111
"Gene761",61.8385239092605,0.00353396219341215,0.076252374230656,0.754614615202629,0.998929767508111
"Gene762",60.052388199835,-0.00470835364139621,0.0762969701950177,0.679856600759564,0.998929767508111
"Gene763",44.0438492585611,0.0153588302460194,0.0783134788836093,0.196301616773262,0.966102681125838
"Gene764",76.7980730832475,0.0268879207557204,0.0830422257930688,0.0348767936737397,0.903566151528972
"Gene765",67.9797012099791,0.00940754949990413,0.0768515739003497,0.435597290002012,0.991636363899851
"Gene766",97.1768109618228,0.00438795305926636,0.076077784770654,0.730714198362453,0.998929767508111
"Gene767",36.0545898044569,0.00454351839053208,0.0763079155350687,0.690764418416974,0.998929767508111
"Gene768",64.5810569761674,0.00732289201765244,0.0765066495233952,0.546920236662592,0.991636363899851
"Gene769",26.0982053172662,0.00346270379482254,0.0766355088316446,0.677707927966685,0.998929767508111
"Gene770",32.3135390539451,-0.00597114127776916,0.0765883040399893,0.565197565895923,0.998929767508111
"Gene771",84.9904885160602,0.00303979342792437,0.0760813126141397,0.803501747460151,0.998929767508111
"Gene772",65.0821965397272,-0.00532354724438053,0.0766004452133388,0.585820208933485,0.998929767508111
"Gene773",72.5109416401685,-0.0301817617815995,0.0854159530321814,0.00454568253126491,0.579611669651642
"Gene774",17.5273628678776,-0.000205825484623795,0.0764630505174645,0.978888914681229,0.998929767508111
"Gene775",57.2036673637455,-0.00794598336558116,0.0765980731890095,0.508282217994787,0.991636363899851
"Gene776",105.258890948099,0.00373600414076105,0.0764290985646609,0.713841040350934,0.998929767508111
"Gene777",61.4075214943358,0.00568167925192732,0.0763707827875427,0.628236364567283,0.998929767508111
"Gene778",100.357922389872,-0.00570184358479469,0.0766063691126214,0.569999128470914,0.998929767508111
"Gene779",71.1068417834972,-0.00420237769669588,0.0762203581752381,0.717172420668043,0.998929767508111
"Gene780",42.3024175018759,0.00811699344006926,0.0767655679458208,0.470463285382616,0.991636363899851
"Gene781",111.431357111651,0.00786853211723615,0.0767355489899829,0.483062582294846,0.991636363899851
"Gene782",76.2904385794879,0.0129304042827243,0.0779566397003425,0.190602236982337,0.966102681125838
"Gene783",82.7616252994011,-0.0034062589432703,0.0765003852801212,0.712839813941402,0.998929767508111
"Gene784",28.9674012858388,0.0236511193932951,0.0817635705590594,0.0256092624437817,0.853642081459391
"Gene785",55.509725197306,0.002695301162098,0.0760951024914481,0.819992182904546,0.998929767508111
"Gene786",87.7326770819073,-0.0134694372914185,0.077849484481845,0.238498942497226,0.98029908841386
"Gene787",33.11137909385,0.00331620300191279,0.0765404376539822,0.714909363296903,0.998929767508111
"Gene788",69.8609469136459,0.000407148915013997,0.0763174799576822,0.970764916900549,0.998929767508111
"Gene789",71.2403036849668,-0.0224143512716802,0.0808485017910408,0.0721746481970535,0.903566151528972
"Gene790",69.0125782747648,-0.0214765888500995,0.0803827986177138,0.0913809316192712,0.95609470317641
"Gene791",45.0670163076332,-0.0106225469135771,0.0773451037869246,0.305016050056057,0.988109026200826
"Gene792",43.6571685712553,-0.0178801936776382,0.0793118231927571,0.0977156361685051,0.95609470317641
"Gene793",38.6548007786882,-0.00976285477313105,0.0773602510248054,0.276939059760165,0.98029908841386
"Gene794",121.271081651538,0.00941662715612195,0.0769162618008719,0.420908579363251,0.991636363899851
"Gene795",47.3726970503191,0.00485452973881582,0.0761996599266339,0.692012894304707,0.998929767508111
"Gene796",42.2609697882335,0.00626212428991035,0.0764570118397312,0.588856335632451,0.998929767508111
"Gene797",83.8386777540051,-0.00857715577446935,0.0768840244484122,0.430185682962308,0.991636363899851
"Gene798",116.415796060357,0.00814822473040258,0.0770276078189197,0.389269392413924,0.988109026200826
"Gene799",128.147956408809,-0.00250875816989074,0.0763962067919779,0.793823530863794,0.998929767508111
"Gene800",78.8843573466336,0.0107959176817389,0.0772706117345432,0.333422549951056,0.988109026200826
"Gene801",46.6291466118615,0.00154555691290833,0.0759678906388049,0.901776312343715,0.998929767508111
"Gene802",51.9825385750726,0.00737433136572989,0.0766674658147009,0.509195240691266,0.991636363899851
"Gene803",65.8301562134053,-0.0109162591926074,0.0773526123963488,0.308370089436461,0.988109026200826
"Gene804",44.144083668619,0.000779045328099431,0.076147032461043,0.946603353129502,0.998929767508111
"Gene805",53.0491361103953,0.00127096403358402,0.0761153364623514,0.913675146054757,0.998929767508111
"Gene806",89.3037639653259,0.0119854615400202,0.0773922393658191,0.318902598361642,0.988109026200826
"Gene807",54.9235460207026,0.00407110252429866,0.0764816209361078,0.682722738884757,0.998929767508111
"Gene808",17.2848751032708,0.00936352324645139,0.0771246562453424,0.359364157490685,0.988109026200826
"Gene809",22.355664851276,0.00204523059603256,0.0764714852884674,0.82297553926992,0.998929767508111
"Gene810",49.2261458124667,-0.017586663518179,0.0794112056585146,0.0640722400710624,0.903566151528972
"Gene811",49.3909397134648,0.0113363500716624,0.0772194209510298,0.351463983493917,0.988109026200826
"Gene812",55.5702317238831,0.0134396283242359,0.077871721063084,0.234299426956248,0.98029908841386
"Gene813",25.8090945215047,0.00796183743263138,0.0770029896319852,0.396787440469602,0.988109026200826
"Gene814",45.0950078700839,0.00440532886529322,0.0766473241856084,0.618493189224239,0.998929767508111
"Gene815",68.1846553701929,-0.00722458127479932,0.0767243872482943,0.49342194017592,0.991636363899851
"Gene816",114.582712873442,-0.0259371390682239,0.0825002290770147,0.0433392381099829,0.903566151528972
"Gene817",30.4744629510598,-0.00164338253289131,0.0764859382442122,0.848699635257935,0.998929767508111
"Gene818",18.1892443388066,-0.00482694770862869,0.0765840945571087,0.61267334799492,0.998929767508111
"Gene819",60.3256231510741,0.00251714101580966,0.0763263003760783,0.809437374585753,0.998929767508111
"Gene820",124.025035775635,0.00111038791574859,0.0759569002354856,0.931162625590602,0.998929767508111
"Gene821",56.9206182760294,-0.000534117878761319,0.076074824153221,0.960694878423374,0.998929767508111
"Gene822",52.8843460563793,0.0111906599353114,0.0773997831449229,0.303147513390251,0.988109026200826
"Gene823",69.836622501524,-0.00559786036676099,0.0764492988015316,0.611353731369756,0.998929767508111
"Gene824",34.0639029993789,-0.010671220070406,0.0772393640511262,0.336761230556438,0.988109026200826
"Gene825",45.8978874411095,0.0154557464699068,0.0783532257597404,0.191393296603758,0.966102681125838
"Gene826",61.1657761700642,-0.00522458721172718,0.0764396849618566,0.629214765964794,0.998929767508111
"Gene827",61.7114306527305,0.00676429097433468,0.0765135685519438,0.555776574331158,0.998929767508111
"Gene828",112.370167078629,0.000458500405329102,0.0760085750002104,0.972297182563262,0.998929767508111
"Gene829",61.6829876124775,6.63418215980121e-05,0.0761059334352648,0.997930837740603,0.998929767508111
"Gene830",74.9685671869619,-0.015552399487329,0.0787865170944827,0.088819886807323,0.944892412843862
"Gene831",39.9888088711779,0.00141386666598707,0.0762056504826282,0.898554553699407,0.998929767508111
"Gene832",22.4806060629315,0.00434133024182379,0.076607061059209,0.634401733876774,0.998929767508111
"Gene833",42.4604644496778,0.0146682867454561,0.0786174967081189,0.0820980971378633,0.903566151528972
"Gene834",93.0576001240915,-0.00816167755024278,0.0765145852854318,0.519582069691855,0.991636363899851
"Gene835",58.0975506048322,0.0134988332295201,0.0780896461495331,0.176036292200926,0.966102681125838
"Gene836",19.7586116918918,0.00797913681874152,0.0768655490140632,0.443711848644796,0.991636363899851
"Gene837",67.8297569363195,0.00405236186701944,0.0762834049104093,0.720893336582033,0.998929767508111
"Gene838",68.0098958560421,-0.0269355505264031,0.0832988457593267,0.0197348786246878,0.847961779778528
"Gene839",61.9580465731469,0.0107365343817608,0.0772798801850313,0.330003070715742,0.988109026200826
"Gene840",46.3071115916015,-0.00191572539046407,0.0762837132472677,0.851313819391904,0.998929767508111
"Gene841",37.0697612992613,0.00872122430238982,0.076964982592468,0.409557248773532,0.988109026200826
"Gene842",86.4493066522454,0.00826265516145121,0.0768106345847609,0.457375132052822,0.991636363899851
"Gene843",103.44776887637,-0.0211841018291038,0.0805295874400938,0.06047880895424,0.903566151528972
"Gene844",50.4728220158497,0.00142458254548449,0.0763480010371024,0.887497262909217,0.998929767508111
"Gene845",34.5592052467579,-0.00266509487159929,0.0761982451720273,0.809163494822288,0.998929767508111
"Gene846",61.8646198530586,-0.00100082808194104,0.0760184916469705,0.931330409260868,0.998929767508111
"Gene847",51.602593004717,0.0058802801429946,0.0766951623350494,0.542076832408859,0.991636363899851
"Gene848",58.6321219841156,-0.00169724115071662,0.0763196494762186,0.863625360363362,0.998929767508111
"Gene849",50.0144669324012,-0.00563769972801346,0.0768022868535183,0.502994035970235,0.991636363899851
"Gene850",56.960260709016,-0.0199172132380108,0.0801163547610744,0.0628641570518541,0.903566151528972
"Gene851",72.5811051299357,0.00815246038857323,0.0771308600932913,0.344648297158294,0.988109026200826
"Gene852",20.9131245093875,0.00909661701819517,0.0771127832490083,0.361913708527691,0.988109026200826
"Gene853",29.2971299856516,-0.0150958658118649,0.0783725560561401,0.170163160661036,0.966102681125838
"Gene854",67.9703235475111,-0.0093454142973708,0.0769822893037615,0.400061589290985,0.988109026200826
"Gene855",41.245127724522,-0.0155054209039943,0.0782978843923952,0.20251392662719,0.966102681125838
"Gene856",20.3078506299017,-0.000912831937679725,0.0762776012649162,0.926956869389115,0.998929767508111
"Gene857",27.3757976666235,0.000248487743487701,0.0764150554936337,0.980989366167063,0.998929767508111
"Gene858",79.0663584306692,0.0198877403581058,0.0799714296270053,0.0831280859406654,0.903566151528972
"Gene859",41.3483582538133,-0.00733340254707335,0.0768681463428929,0.446814410687959,0.991636363899851
"Gene860",32.9386824924391,-0.00474204825249915,0.0763857019642655,0.66278467182285,0.998929767508111
"Gene861",31.0617897497733,-0.00530194000603001,0.0763987632309142,0.634448431670919,0.998929767508111
"Gene862",80.4769248709451,0.00284930324375464,0.0763607234071353,0.782537097897719,0.998929767508111
"Gene863",63.8089771078241,-0.000867583137012371,0.0762523504745163,0.930841336359894,0.998929767508111
"Gene864",42.1168884395296,-0.00533245546646382,0.0763661143172213,0.639046170555788,0.998929767508111
"Gene865",49.4438145128356,-0.00191730264075963,0.0761022365590186,0.866408533897557,0.998929767508111
"Gene866",71.9816904557457,0.0037810690918101,0.0760591860936984,0.764310054449136,0.998929767508111
